incidentid,IncidentVersNumber,IncidentTypeDesc,AgencyORI,AgencyNameTxt,CityCde,CityName,CountyCde,COUNTYNAMETXT,StateCde,IncidentDte,IncidentTime,IncidentEndDte,IncidentEndTime,LocalCodeCaseNumber,SecondaryReportID,IncidentOwnerUserID,EntryDte,SupplementDte,ReviewDte,IncidentDescription,LastModifiedDte,BeatPostNumber,TimeReceived,TimeDispatched,TimeArrived,TimeCleared,HowReportedDesc,ReportedDte,CreatedByBadgeNumber
19333864,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/19/2017 12:45,1245,,,17-10972,,3533,3/19/2017 13:36,,3/20/2017 14:59,,3/20/2017 14:59,,1258,1259,1300,1317,PHONE,3/19/2017 00:00,337
19333877,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/6/2017 00:00,,,,17-9423,,3498,3/8/2017 10:20,3/19/2017 11:32,3/20/2017 14:59,,3/20/2017 14:59,,845,845,845,,IN PERSON,3/8/2017 00:00,228
19336010,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/20/2017 18:41,1841,,,17-11181,,2948,3/20/2017 20:01,,3/20/2017 22:36,,3/20/2017 22:36,,1841,1841,1841,1902,BY INVESTIGATION,3/20/2017 00:00,300
19336012,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/19/2017 16:18,1618,,,17-10994,,3522,3/19/2017 21:17,,3/20/2017 22:40,,3/20/2017 22:40,,1618,1625,1629,1723,IN PERSON,3/19/2017 00:00,314
19340145,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/5/2017 10:30,1030,3/6/2017 02:00,200,17-9040,,3515,3/6/2017 13:19,,3/21/2017 12:12,,3/21/2017 12:12,,1308,1308,1308,2355,IN PERSON,3/5/2017 00:00,301
19340146,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/1/2017 12:59,1259,3/1/2017 13:30,1330,17-8426,,3515,3/2/2017 10:59,3/15/2017 09:30,3/21/2017 12:16,,3/21/2017 12:16,,1259,1259,1259,1330,IN PERSON,3/1/2017 00:00,301
19341005,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/5/2017 10:30,1030,,,17-9008,,3504,3/5/2017 16:46,3/17/2017 12:18,3/21/2017 14:00,,3/21/2017 14:00,,1308,1315,1320,1530,IN PERSON,3/5/2017 00:00,244
19341006,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/25/2017 13:30,1330,2/25/2017 13:45,1345,17-10673,3241,3495,3/17/2017 13:32,,3/21/2017 13:59,,3/21/2017 13:59,,1229,1229,1229,1300,WEB,3/17/2017 00:00,220
19342391,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/20/2017 03:00,300,3/20/2017 10:00,1000,17-11095,,,3/21/2017 16:38,,,,3/21/2017 15:28,,959,959,1005,1145,IN PERSON,3/20/2017 00:00,351
19343859,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/20/2017 15:40,1540,3/20/2017 15:44,1544,17-11147,,,3/21/2017 23:05,,,,3/21/2017 22:25,,1544,1544,1549,1619,IN PERSON,3/20/2017 00:00,349
19343867,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/20/2017 21:00,2100,3/20/2017 21:15,2115,17-11192,,,3/21/2017 23:06,,,,3/21/2017 22:25,,2111,2113,2113,2145,IN PERSON,3/20/2017 00:00,346
19343869,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/21/2017 13:45,1345,3/21/2017 14:00,1400,17-11310,,,3/21/2017 23:07,,,,3/21/2017 22:25,,1353,1425,1426,1453,IN PERSON,3/21/2017 00:00,346
19348094,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/19/2017 07:30,730,3/19/2017 08:00,800,17-10943,,3509,3/19/2017 11:38,,3/22/2017 13:26,,3/22/2017 13:26,,820,825,853,1040,IN PERSON,3/19/2017 00:00,268
19351017,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/1/2017 12:00,1200,3/21/2017 20:00,2000,17-11373,,,3/22/2017 22:09,,,,3/22/2017 21:55,,2056,2056,2056,2130,IN PERSON,3/21/2017 00:00,348
19351303,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/7/2017 22:00,2200,1/7/2017 23:00,2300,17-919,,,3/22/2017 23:03,,,,3/22/2017 22:54,,27,40,44,144,PHONE,1/8/2017 00:00,350
19352494,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/16/2017 22:55,2255,,,17-10600,,3526,3/17/2017 00:23,,3/23/2017 05:44,,3/23/2017 05:44,,2255,2255,2255,2330,IN PERSON,3/16/2017 00:00,321
19354892,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/9/2017 19:45,1945,,,17-5462,,3518,2/9/2017 22:01,3/13/2017 10:26,3/23/2017 11:30,,3/23/2017 11:30,,1957,2022,2032,2100,IN PERSON,2/9/2017 00:00,333
19354893,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/5/2017 10:30,1030,3/5/2017 13:30,1330,17-9037,,3518,3/5/2017 19:23,3/9/2017 08:42,3/23/2017 11:29,,3/23/2017 11:29,,1709,1721,1721,1745,PHONE,3/5/2017 00:00,300
19354894,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/20/2017 09:00,900,,,17-7140,,3518,2/21/2017 09:21,3/9/2017 09:23,3/23/2017 11:29,,3/23/2017 11:29,,857,912,912,,IN PERSON,2/21/2017 00:00,228
19354897,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/13/2017 16:29,1629,3/13/2017 23:30,2330,17-10107,,3523,3/14/2017 11:19,,3/23/2017 11:29,,3/23/2017 11:29,,1629,1629,1629,2330,BY INVESTIGATION,3/13/2017 00:00,315
19354899,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/10/2017 20:15,2015,,,17-10093,,3528,3/15/2017 10:38,,3/23/2017 11:28,,3/23/2017 11:28,,1449,1513,1513,1754,IN PERSON,3/13/2017 00:00,324
19354902,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/28/2017 00:01,1,2/28/2017 08:34,834,17-8210,,3529,3/1/2017 07:01,3/15/2017 16:36,3/23/2017 11:29,,3/23/2017 11:29,,834,834,835,1030,IN PERSON,2/28/2017 00:00,264
19355191,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/21/2017 22:00,2200,3/22/2017 12:29,1229,17-11466,,3509,3/22/2017 15:31,,3/23/2017 12:41,,3/23/2017 12:41,,1309,1319,1335,1436,IN PERSON,3/22/2017 00:00,268
19355199,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/6/2017 20:09,2009,,,17-9421,,3496,3/8/2017 09:50,3/17/2017 10:10,3/23/2017 12:45,,3/23/2017 12:45,,808,819,830,930,IN PERSON,3/8/2017 00:00,226
19355764,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/22/2017 11:43,1143,,,17-11450,,3493,3/22/2017 14:07,,3/23/2017 11:42,,3/23/2017 11:42,,1157,1157,1157,1300,IN PERSON,3/22/2017 00:00,183
19356541,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/10/2017 06:55,655,3/10/2017 07:10,710,17-9673,,,3/23/2017 16:09,,,,3/23/2017 14:26,,700,1220,1220,1240,PHONE,3/10/2017 00:00,352
19356549,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/26/2017 16:00,1600,1/26/2017 17:00,1700,17-3549,,,3/23/2017 16:11,,,,3/23/2017 14:01,,1623,1623,1645,1745,IN PERSON,1/26/2017 00:00,304
19356644,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/10/2017 00:01,1,3/13/2017 23:59,2359,17-10658,,3523,3/17/2017 12:14,3/21/2017 09:29,3/23/2017 16:19,,3/23/2017 16:19,,943,945,1009,1145,IN PERSON,3/17/2017 00:00,264
19356645,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/13/2017 15:00,1500,3/16/2017 09:00,900,17-10525,,3528,3/20/2017 16:55,3/21/2017 09:58,3/23/2017 16:18,,3/23/2017 16:18,,1300,1300,1300,1400,IN PERSON,3/16/2017 00:00,324
19358252,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/20/2017 13:45,1345,3/20/2017 16:00,1600,17-11136,,,3/23/2017 22:02,,,,3/23/2017 21:54,,1452,1459,1507,1702,IN PERSON,3/20/2017 00:00,346
19358449,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/23/2017 15:47,1547,3/23/2017 17:10,1710,17-11636,,3540,3/23/2017 18:16,,3/23/2017 22:56,,3/23/2017 22:56,,1547,1547,1547,1730,IN PERSON,3/23/2017 00:00,344
19363474,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/27/2017 22:30,2230,1/28/2017 14:00,1400,17-3792,,,2/3/2017 08:03,3/23/2017 12:03,3/24/2017 14:59,,3/24/2017 14:59,,1343,1348,1422,1301,IN PERSON,1/28/2017 00:00,268
19363476,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/1/2017 13:00,1300,1/1/2017 13:48,1348,17-77,,,1/4/2017 16:08,3/23/2017 11:55,3/24/2017 14:52,,3/24/2017 14:52,,1348,1359,1408,1440,IN PERSON,1/1/2017 00:00,268
19363482,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/23/2017 11:30,1130,3/23/2017 12:00,1200,17-11727,,3493,3/24/2017 08:49,,3/24/2017 15:12,,3/24/2017 15:12,,742,742,742,800,IN PERSON,3/24/2017 00:00,183
19363484,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/7/2017 21:00,2100,3/8/2017 08:00,800,17-9420,,3504,3/8/2017 09:49,3/24/2017 10:48,3/24/2017 15:19,,3/24/2017 15:19,,806,819,833,900,IN PERSON,3/8/2017 00:00,244
19365745,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/22/2017 22:00,2200,3/23/2017 16:30,1630,17-11635,,3503,3/23/2017 18:20,,3/24/2017 20:30,,3/24/2017 20:30,,1635,1637,1640,1730,IN PERSON,3/23/2017 00:00,242
19365747,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/14/2017 11:00,1100,,,17-10406,,3503,3/15/2017 22:12,3/24/2017 19:26,3/24/2017 21:14,,3/24/2017 21:14,,2015,2015,2020,2130,IN PERSON,3/15/2017 00:00,242
19365864,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/23/2017 14:20,1420,3/23/2017 14:42,1442,17-11610,,,3/24/2017 23:07,,,,3/24/2017 22:26,,1429,1429,1430,1342,IN PERSON,3/23/2017 00:00,349
19365865,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/24/2017 10:00,1000,3/24/2017 10:30,1030,17-11741,,,3/24/2017 23:07,,,,3/24/2017 22:26,,1033,1037,1040,1101,IN PERSON,3/24/2017 00:00,346
19367118,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 02:00,200,3/25/2017 04:30,430,17-11886,,,3/25/2017 07:01,,,,3/25/2017 06:54,,228,228,228,400,IN PERSON,3/25/2017 00:00,340
19369702,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/21/2017 15:20,1520,3/21/2017 15:33,1533,17-11363,,,3/26/2017 00:01,,,,3/25/2017 23:24,,1916,1925,1928,2000,IN PERSON,3/21/2017 00:00,348
19369706,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/21/2017 15:21,1521,3/21/2017 15:33,1533,17-11361,,,3/26/2017 00:01,,,,3/25/2017 23:24,,1916,1925,1932,2000,IN PERSON,3/21/2017 00:00,348
19369707,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/21/2017 15:20,1520,3/21/2017 15:33,1533,17-11831,,,3/26/2017 00:02,,,,3/25/2017 23:24,,1834,1834,1834,1909,IN PERSON,3/24/2017 00:00,348
19369723,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 15:00,1500,3/25/2017 15:30,1530,17-11949,,,3/26/2017 00:02,,,,3/25/2017 23:24,,1515,1518,1529,1629,IN PERSON,3/25/2017 00:00,346
19369732,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 03:30,330,3/25/2017 03:35,335,17-11951,,,3/26/2017 00:03,,,,3/25/2017 23:24,,1416,1545,1550,1611,PHONE,3/25/2017 00:00,343
19369736,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 17:30,1730,3/25/2017 18:30,1830,17-11976,,,3/26/2017 00:03,,,,3/25/2017 23:24,,1913,1913,1919,1957,IN PERSON,3/25/2017 00:00,349
19370829,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/24/2017 23:02,2302,,,17-11860,,3526,3/25/2017 01:36,,3/26/2017 06:41,,3/26/2017 06:41,,2302,2302,2302,100,IN PERSON,3/24/2017 00:00,321
19370830,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/26/2017 00:32,32,3/26/2017 01:01,101,17-12016,,3534,3/26/2017 02:52,,3/26/2017 06:28,,3/26/2017 06:28,,32,32,37,101,IN PERSON,3/26/2017 00:00,338
19370871,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 23:00,2300,3/25/2017 23:59,2359,17-12010,,,3/26/2017 07:02,,,,3/26/2017 06:24,,2313,2317,2317,2359,IN PERSON,3/25/2017 00:00,340
19371540,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/24/2017 09:55,955,3/24/2017 10:15,1015,17-11740,,3506,3/24/2017 11:52,,3/26/2017 13:54,,3/26/2017 13:54,,1014,1016,1023,1120,IN PERSON,3/24/2017 00:00,264
19371546,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 12:39,1239,,,17-11927,,3507,3/25/2017 14:40,,3/26/2017 13:57,,3/26/2017 13:57,,1239,1239,1242,1341,IN PERSON,3/25/2017 00:00,265
19371548,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 07:20,720,,,17-11902,,3504,3/25/2017 12:07,,3/26/2017 13:55,,3/26/2017 13:55,,720,729,743,1120,BY INVESTIGATION,3/25/2017 00:00,244
19372129,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/29/2017 22:00,2200,1/30/2017 11:00,1100,17-4076,,,3/26/2017 19:03,,,,3/26/2017 18:29,,1332,1350,1356,1430,IN PERSON,1/30/2017 00:00,351
19372132,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/28/2017 08:30,830,1/28/2017 08:43,843,17-3761,,,3/26/2017 19:03,,,,3/26/2017 18:29,,832,834,836,940,IN PERSON,1/28/2017 00:00,351
19372142,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/6/2017 01:00,100,2/6/2017 03:00,300,17-4997,,,3/26/2017 19:05,,,,3/26/2017 18:29,,1101,1101,1105,1145,IN PERSON,2/6/2017 00:00,351
19372148,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/16/2017 08:00,800,1/26/2017 20:00,2000,17-7667,,,3/26/2017 19:07,,,,3/26/2017 18:29,,1324,1325,1338,1351,IN PERSON,2/24/2017 00:00,351
19372152,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,1/14/2017 19:00,1900,1/15/2017 13:00,1300,17-1978,,,3/26/2017 19:08,,,,3/26/2017 18:29,,1316,1317,1318,1415,IN PERSON,1/15/2017 00:00,351
19372154,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/25/2017 14:00,1400,2/25/2017 14:15,1415,17-7818,,,3/26/2017 19:08,,,,3/26/2017 18:30,,1415,1416,1423,1700,IN PERSON,2/25/2017 00:00,351
19372155,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/26/2017 12:39,1239,2/26/2017 12:40,1240,17-7944,,,3/26/2017 19:09,,,,3/26/2017 18:30,,1239,1239,1246,1317,IN PERSON,2/26/2017 00:00,351
19380641,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/24/2017 20:24,2024,3/24/2017 20:47,2047,17-11848,,3503,3/24/2017 23:42,,3/27/2017 22:44,,3/27/2017 22:44,,2019,2022,2024,2330,BY INVESTIGATION,3/24/2017 00:00,242
19380645,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/25/2017 20:00,2000,,,17-11983,,3531,3/25/2017 22:13,,3/27/2017 22:29,,3/27/2017 22:29,,2008,2010,2012,2048,PHONE,3/25/2017 00:00,333
19380648,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/26/2017 18:05,1805,3/26/2017 18:10,1810,17-12087,,3540,3/26/2017 21:37,,3/27/2017 22:20,,3/27/2017 22:20,,1811,1812,1818,1909,IN PERSON,3/26/2017 00:00,344
19380650,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/14/2017 00:01,1,3/15/2017 23:59,2359,17-12219,,3530,3/27/2017 16:51,,3/27/2017 21:38,,3/27/2017 21:38,,1452,1512,1520,1552,IN PERSON,3/27/2017 00:00,329
19380703,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/18/2017 17:29,1729,3/18/2017 17:35,1735,17-10882,,,3/27/2017 23:03,,,,3/27/2017 22:54,,,,,,IN PERSON,3/18/2017 00:00,343
19380885,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/1/2017 08:00,800,3/27/2017 00:01,1,17-12145,,,3/28/2017 00:00,,,,3/27/2017 23:23,,155,157,243,310,IN PERSON,3/27/2017 00:00,340
19380905,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/26/2017 15:00,1500,3/26/2017 15:04,1504,17-12068,,,3/28/2017 00:03,,,,3/27/2017 23:54,,1504,1504,1507,1600,IN PERSON,3/26/2017 00:00,349
19384011,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/7/2017 23:10,2310,3/7/2017 23:19,2319,17-9390,,,3/8/2017 05:01,3/28/2017 10:24,3/28/2017 11:14,,3/28/2017 11:14,,2311,2319,2330,100,PHONE,3/7/2017 00:00,341
19385103,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/20/2017 18:00,1800,2/21/2017 07:00,700,17-7133,,3495,2/21/2017 09:50,3/28/2017 10:43,3/28/2017 14:06,,3/28/2017 14:06,,741,817,822,855,IN PERSON,2/21/2017 00:00,220
19389317,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/19/2017 18:00,1800,3/19/2017 18:30,1830,17-11014,,,3/29/2017 05:02,,,,3/29/2017 04:59,,1816,1817,1817,1845,IN PERSON,3/19/2017 00:00,342
19389319,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/27/2017 15:30,1530,3/27/2017 15:40,1540,17-12226,,,3/29/2017 05:02,,,,3/29/2017 04:59,,1542,1544,1546,1612,IN PERSON,3/27/2017 00:00,348
19389320,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/27/2017 17:00,1700,3/27/2017 17:30,1730,17-12240,,,3/29/2017 05:02,,,,3/29/2017 04:59,,1707,1707,,,IN PERSON,3/27/2017 00:00,346
19389719,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/14/2017 20:44,2044,3/14/2017 21:24,2124,17-10272,,3534,3/14/2017 23:08,3/29/2017 03:52,3/29/2017 05:20,,3/29/2017 05:20,,2044,2046,2046,2124,IN PERSON,3/14/2017 00:00,338
19389720,9,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/6/2017 04:42,442,2/6/2017 08:59,859,17-4967,,3524,2/6/2017 09:03,3/29/2017 04:58,3/29/2017 05:20,,3/29/2017 05:20,,442,443,443,859,IN PERSON,2/6/2017 00:00,338
19391969,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/28/2017 14:12,1412,,,17-12350,,3506,3/28/2017 17:33,,3/29/2017 10:57,,3/29/2017 10:57,,1412,1412,1419,1535,IN PERSON,3/28/2017 00:00,264
19392659,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/10/2017 13:00,1300,2/10/2017 13:20,1320,17-5554,,,3/29/2017 12:23,,,,3/29/2017 11:26,,1320,1323,1223,1350,IN PERSON,2/10/2017 00:00,351
19393346,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/9/2017 08:40,840,3/9/2017 08:50,850,17-9555,,3504,3/9/2017 10:45,3/29/2017 10:47,3/29/2017 14:17,,3/29/2017 14:17,,859,915,920,1005,BY INVESTIGATION,3/9/2017 00:00,244
19395466,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/26/2017 18:58,1858,,,17-12092,,2948,3/26/2017 21:00,3/29/2017 15:44,3/29/2017 21:38,,3/29/2017 21:38,,1900,1901,1901,2000,IN PERSON,3/26/2017 00:00,300
19395467,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/29/2017 14:00,1400,3/29/2017 14:15,1415,17-12513,,3503,3/29/2017 18:57,,3/29/2017 21:42,,3/29/2017 21:42,,1444,1506,1522,1615,IN PERSON,3/29/2017 00:00,242
19395624,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/29/2017 17:14,1714,,,17-12529,,5370,3/29/2017 20:29,,3/29/2017 22:44,,3/29/2017 22:44,,1728,1728,1744,1813,IN PERSON,3/29/2017 00:00,354
19395674,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/29/2017 20:31,2031,,,17-12549,,2948,3/29/2017 22:24,,3/29/2017 22:59,,3/29/2017 22:59,,2031,2034,2037,2145,IN PERSON,3/29/2017 00:00,300
19396151,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/29/2017 22:53,2253,3/29/2017 22:55,2255,17-12567,,3511,3/30/2017 01:36,,3/30/2017 02:25,,3/30/2017 02:25,,2232,2232,2232,2300,IN PERSON,3/29/2017 00:00,278
19398052,1,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/29/2017 15:30,1530,3/29/2017 16:00,1600,17-12522,,,3/30/2017 09:43,,,,3/30/2017 08:32,,1600,1605,1610,1705,PHONE,3/29/2017 00:00,336
19401120,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/28/2017 15:00,1500,3/29/2017 08:00,800,17-12470,,3509,3/29/2017 09:53,,3/30/2017 12:17,,3/30/2017 12:17,,823,824,833,857,IN PERSON,3/29/2017 00:00,268
19401121,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/29/2017 14:00,1400,,,17-12506,,3509,3/29/2017 16:50,,3/30/2017 12:16,,3/30/2017 12:16,,1400,1405,1415,1551,IN PERSON,3/29/2017 00:00,268
19401123,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/1/2017 13:00,1300,2/1/2017 14:00,1400,17-4508,,3504,2/2/2017 15:58,3/30/2017 07:49,3/30/2017 14:57,,3/30/2017 14:57,,1300,1300,1300,1330,BY INVESTIGATION,2/2/2017 00:00,244
19401124,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,2/11/2017 11:30,1130,,,17-5720,,3504,2/11/2017 14:33,3/30/2017 09:02,3/30/2017 14:56,,3/30/2017 14:56,,1143,1311,1316,1345,IN PERSON,2/11/2017 00:00,244
19401125,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/9/2017 10:35,1035,,,17-9567,,3504,3/9/2017 12:42,3/30/2017 09:07,3/30/2017 14:55,,3/30/2017 14:55,,1037,1108,1118,1155,IN PERSON,3/9/2017 00:00,244
19401130,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/28/2017 00:00,,3/30/2017 00:00,,17-12644,,2948,3/30/2017 13:12,,3/30/2017 14:59,,3/30/2017 14:59,,1147,1151,1157,1215,IN PERSON,3/30/2017 00:00,300
19402951,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/24/2017 18:00,1800,3/26/2017 19:00,1900,17-12093,,3535,3/26/2017 22:59,,3/30/2017 20:25,,3/30/2017 20:25,,1851,1910,1930,2030,IN PERSON,3/26/2017 00:00,339
