incidentid,OffenseID,ASCFCde,ASCFDesc,BiasMotivation,BurglaryOnlyForceDesc,ClassCde,Counts,CourtOrderExists,CourtOrderTypeCde,CourtOrderStateCde,CourtOrderCountyCde,CourtOrderCountyName,CourtOrderNumber,DegreeCde,LocationTypeDesc,OnCampus,Premises,SchoolFunction,SchoolName,SchoolType,ViolationCde,ViolationDesc,LarcenyTypeCde,TitleChange,WarningsRun,OffenderIsEmployee,LocalOffenseDescription,LocalStatute,IsCityOrdinance,IsCountyOrdinance,CargoTheft
19471772,3011585,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19471772,3011584,0,Not Applicable,NONE (NO BIAS),,A,2,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19471774,3011588,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19472044,3011623,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
19472044,3011622,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
19473813,3012031,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,2676,SUICIDE,,,TRUE,,,,FALSE,FALSE,
19473815,3012035,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
19473815,3012036,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
19473815,3012037,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19478114,3013379,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28200,THEFT OF MOTOR VEHICLE REGISTRATION PLATE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19478115,3013380,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19478117,3013384,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19478117,3013383,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42395,POSSESSION OF SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
19478117,3013382,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2303,PUBLIC INTOXICATION-CONTROLL SUB(EXCLUDES ALCOHOL),,,TRUE,,,,FALSE,FALSE,
19478421,3013431,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,71150,FRAUD USE OF CREDIT CARD $500 < $10000,,,TRUE,,,,FALSE,FALSE,FALSE
19484201,3014645,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
19484634,3014712,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,,TRUE,,,,FALSE,FALSE,
19484636,3014713,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
19484638,3014715,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19484642,3014718,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
19485639,3014890,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23210,THEFT OF PROP MISLAID OR DELIVER BY MISTAKE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19486957,3015086,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19489859,3015821,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19489861,3015822,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
19491356,3016098,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,,TRUE,,,,FALSE,FALSE,
19491632,3016167,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,FALSE,TRUE,,,,FALSE,FALSE,
19491633,3016168,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19491633,3016169,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
19491633,3016170,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,50230,TAMPERING WITH PHYSICAL EVIDENCE,,FALSE,TRUE,,,,FALSE,FALSE,
19494811,3016632,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
19495918,3016737,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42201,POSS CONT SUB 1ST DEG 1ST OFF (DRUG UNSPECIFIED),,,TRUE,,,,FALSE,FALSE,
19496157,3016769,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
19496157,3016768,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19496158,3016770,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,FALSE,TRUE,,,,FALSE,FALSE,
19496159,3016771,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19496159,3016772,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
19496709,3016927,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19496713,3016929,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19496713,3016930,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19497684,3017075,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
19497685,3017076,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19497905,3017168,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42263,POSS CONT SUB 3RD DEGREE - DRUG UNSPECIFIED,,FALSE,TRUE,,,,FALSE,FALSE,
19497905,3017167,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,12,SPEEDING 12 MPH OVER LIMIT,,FALSE,TRUE,,,,FALSE,FALSE,
19497906,3017169,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19518680,3028901,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,52197,POSSESSION OF HANDGUN BY CONVICTED FELON,,FALSE,TRUE,,,,FALSE,FALSE,
19518680,3028900,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
19518680,3028899,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42301,TRAF IN MARIJUANA ( LESS THAN 8 OZ.) 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
19518802,3028988,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2109,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
19518802,3028989,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19518803,3028994,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,FALSE,TRUE,,,,FALSE,FALSE,
19518803,3028990,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,2108,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
19518803,3028993,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19518803,3028991,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,,1,FALSE,,,,,,V,,,,FALSE,,,519,FAILURE TO PRODUCE INSURANCE CARD,,FALSE,TRUE,,,,FALSE,FALSE,
19518803,3028992,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,B,1,FALSE,,,,,,M,,,,FALSE,,,42009,ILLEGAL POSSESSION OF LEGEND DRUG,,FALSE,TRUE,,,,FALSE,FALSE,
19518864,3029066,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2108,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,,FALSE,TRUE,,,,FALSE,FALSE,
19518864,3029067,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19518864,3029065,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,226,ONE HEADLIGHT,,FALSE,TRUE,,,,FALSE,FALSE,
19518865,3029069,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,Plot,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19518865,3029068,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,Plot,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19519485,3029154,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
19523803,3030011,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,TRUE,,TRUE,PADUCAH MIDDLE SCHOOL,MIDDLE SCHOOL,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
19523804,3030012,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,71150,FRAUD USE OF CREDIT CARD $500 < $10000,,,TRUE,,,,FALSE,FALSE,FALSE
19523805,3030013,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19523807,3030016,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19523807,3030015,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,50230,TAMPERING WITH PHYSICAL EVIDENCE,,,TRUE,,,,FALSE,FALSE,
19526306,3030678,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,796,ASSAULT 4TH DEGREE (MINOR INJURY),,FALSE,TRUE,,,,FALSE,FALSE,
19526307,3030679,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19526934,3030783,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,199,FLEEING OR EVADING POLICE 2ND DEGREE (ON FOOT),,,TRUE,,,,FALSE,FALSE,
19526934,3030786,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,50230,TAMPERING WITH PHYSICAL EVIDENCE,,,TRUE,,,,FALSE,FALSE,
19526934,3030787,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19526934,3030785,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
19526934,3030784,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,80000,LOCAL VIOLATION CODES 80000-80999,,,TRUE,,,,FALSE,FALSE,
19526936,3030789,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19534185,3032146,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,FALSE,TRUE,,,,FALSE,FALSE,
19535271,3032379,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2407,HARASSMENT - PHYSICAL CONTACT - NO INJURY,,,TRUE,,,,FALSE,FALSE,
19535445,3032401,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,FALSE,TRUE,,,,FALSE,FALSE,
19541398,3033653,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2371,DISORDERLY CONDUCT 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
19541399,3033654,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2108,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,,,TRUE,,,,FALSE,FALSE,
19541399,3033655,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42395,POSSESSION OF SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
19541399,3033656,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19541401,3033658,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Violation,,,FALSE,,,1113,THEFT OF PROP MISLAID OR DELIVER BY MISTAKE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19541403,3033659,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19541406,3033661,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19541407,3033662,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,24002,TBUT OR DISP CONTENTS FROM VEHICLE UNDER $500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19541411,3033666,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
19541415,3033669,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,2304,ALCOHOL INTOX IN A PUBLIC PLACE (1ST & 2ND OFFENSE,,,TRUE,,,,FALSE,FALSE,
19541415,3033668,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
19541416,3033670,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19541672,3033717,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,FALSE,TRUE,,,,FALSE,FALSE,
19541782,3033742,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19541818,3033755,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19541819,3033756,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
19541820,3033757,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19541822,3033759,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2621,CRIMINAL LITTERING,,,TRUE,,,,FALSE,FALSE,
19541822,3033758,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
19541949,3033782,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,24002,TBUT OR DISP CONTENTS FROM VEHICLE UNDER $500,,FALSE,TRUE,FALSE,,,FALSE,FALSE,
19545560,3034400,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
19545560,3034401,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2108,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF,,,TRUE,,,,FALSE,FALSE,
19545715,3034445,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19547618,3034900,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
19547620,3034902,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,O,,,,FALSE,,,2676,SUICIDE,,FALSE,TRUE,,,,FALSE,FALSE,
19547623,3034906,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42245,POSS CONT SUB 2ND DEGREE - DRUG UNSPECIFIED,,,TRUE,,,,FALSE,FALSE,
19547624,3034907,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42215,POSS CONT SUB 1ST DEG 1ST OFF (METHAMPHETAMINE),,,TRUE,,,,FALSE,FALSE,
19547624,3034908,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19547626,3034914,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19547629,3034920,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
19547629,3034918,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,52197,POSSESSION OF HANDGUN BY CONVICTED FELON,,,TRUE,,,,FALSE,FALSE,
19547629,3034917,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42391,TRAFFICKING IN SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
19547629,3034923,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42391,TRAFFICKING IN SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
19547629,3034917,4,Facilitation,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42391,TRAFFICKING IN SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
19547629,3034923,4,Facilitation,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42391,TRAFFICKING IN SYNTHETIC DRUGS - 1ST OFFENSE,,,TRUE,,,,FALSE,FALSE,
19547629,3034922,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2002,ENDANGERING THE WELFARE OF A MINOR,,,TRUE,,,,FALSE,FALSE,
19547629,3034921,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42022,POSS A CONT SUB,,,TRUE,,,,FALSE,FALSE,
19547629,3034919,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28020,RECEIVING STOLEN PROPERTY (FIREARM),,,TRUE,,,,FALSE,FALSE,
19547630,3034924,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42203,POSS CONT SUB 1ST DEG 1ST OFF (COCAINE),,,TRUE,,,,FALSE,FALSE,
19547630,3034925,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19547631,3034927,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,42312,TRAF IN MARIJUANA ( 8 OZ TO < 5 LBS.) 2ND > OFF,,,TRUE,,,,FALSE,FALSE,
19547631,3034926,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,403,OPERATING ON SUS OR REV OPER LICENSE,,,TRUE,,,,FALSE,FALSE,
19548579,3035138,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,V,,,,FALSE,,,15,SPEEDING 15 MPH OVER LIMIT,,,TRUE,,,,FALSE,FALSE,
19548579,3035140,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
19548579,3035139,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
19548725,3035147,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2407,HARASSMENT - PHYSICAL CONTACT - NO INJURY,,,TRUE,,,,FALSE,FALSE,
19549057,3035192,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,2763,VIOLATION OF A KENTUCKY EPO/DVO,,,TRUE,,,,FALSE,FALSE,
19550898,3035535,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,FALSE,TRUE,,,,FALSE,FALSE,
19551754,3035702,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
19551755,3035703,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
